Type,Filename or Regex,Version or Message digest,Documentation URL,Provider,Notice,License 1,License 2, License 3
JAVA,org.eclipse.birt.report.engine.emitter.config.pptx_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.config.source_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.config.source_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.config.wpml.source_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.config.wpml.source_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.config.wpml_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.config.wpml_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.config_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.config_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.docx.source_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.docx.source_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.docx_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.docx_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.html.source_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.html.source_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.html_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.html_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.odp_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.odp_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.ods.source_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.ods.source_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.ods_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.ods_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.odt.source_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.odt.source_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.odt_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.odt_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.pdf.source_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.pdf.source_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.pdf_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.pdf_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.postscript.source_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.postscript.source_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.postscript_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.postscript_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.ppt.source_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.ppt.source_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.ppt_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.ppt_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.pptx.source_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.pptx.source_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.pptx_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.pptx_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.wpml.source_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.wpml.source_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.wpml_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.emitter.wpml_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.fonts.source_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.fonts.source_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.fonts_4.6.0.v201606072122,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.fonts_4.7.0.v201706222054,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.odf.source_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.odf.source_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.odf_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.odf_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.ooxml.source_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.ooxml.source_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.ooxml_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.ooxml_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.patch_4.8.0.v201812101402.jar,4.8.0.v201812101402,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.script.javascript.source_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.script.javascript.source_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.script.javascript_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.script.javascript_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.source_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine.source_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.engine_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.item.crosstab.core.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.item.crosstab.core.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.item.crosstab.core.source_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.item.crosstab.core.source_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.item.crosstab.core_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.item.crosstab.core_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.model.adapter.oda.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.model.adapter.oda.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.model.adapter.oda.source_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.model.adapter.oda.source_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.model.adapter.oda_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.model.adapter.oda_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.model.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.model.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.model.source_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.model.source_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.model_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.report.model_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.resources.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.resources.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.resources.source_4.6.0.v201606072122.jar,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.resources.source_4.7.0.v201706222054.jar,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.resources_4.6.0.v201606072122,4.6.0.v201606072122,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.birt.resources_4.7.0.v201706222054,4.7.0.v201706222054,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.compare.core.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.compare.core.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.compare.core_3.6.100.v20170516-0820.jar,3.6.100.v20170516-0820,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.compare.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.compare.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.compare.win32.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.compare.win32.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.compare.win32_1.2.0.v20170517-0839.jar,1.2.0.v20170517-0839,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.compare_3.7.101.v20170724-1603.jar,3.7.101.v20170724-1603,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.commands.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.commands.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.commands.source_3.9.0.v20170530-1048.jar,3.9.0.v20170530-1048,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.commands_3.9.0.v20170530-1048.jar,3.9.0.v20170530-1048,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.contenttype.source_3.6.0.v20170207-1037.jar,3.6.0.v20170207-1037,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.contenttype_3.6.0.v20170207-1037.jar,3.6.0.v20170207-1037,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.databinding.beans.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.databinding.beans.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.databinding.beans.source_1.4.0.v20170210-0856.jar,1.4.0.v20170210-0856,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.databinding.beans_1.4.0.v20170210-0856.jar,1.4.0.v20170210-0856,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.databinding.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.databinding.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.databinding.observable.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.databinding.observable.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.databinding.observable.source_1.6.100.v20170515-1119.jar,1.6.100.v20170515-1119,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.databinding.observable_1.6.100.v20170515-1119.jar,1.6.100.v20170515-1119,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.databinding.property.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.databinding.property.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.databinding.property.source_1.6.100.v20170515-1119.jar,1.6.100.v20170515-1119,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.databinding.property_1.6.100.v20170515-1119.jar,1.6.100.v20170515-1119,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.databinding.source_1.6.100.v20170515-1119.jar,1.6.100.v20170515-1119,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.databinding_1.6.100.v20170515-1119.jar,1.6.100.v20170515-1119,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.expressions.source_3.6.0.v20170207-1037.jar,3.6.0.v20170207-1037,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.expressions_3.6.0.v20170207-1037.jar,3.6.0.v20170207-1037,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.externaltools.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.externaltools.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.externaltools_1.1.0.v20170113-2056.jar,1.1.0.v20170113-2056,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.filebuffers.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.filebuffers.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.filebuffers_3.6.100.v20170203-1130.jar,3.6.100.v20170203-1130,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.filesystem.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.filesystem.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.filesystem.source_1.7.0.v20170406-1337.jar,1.7.0.v20170406-1337,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.filesystem.win32.x86_1.4.0.v20140124-1940.jar,1.4.0.v20140124-1940,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.filesystem_1.7.0.v20170406-1337.jar,1.7.0.v20170406-1337,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.jobs.source_3.9.1.v20170714-0547.jar,3.9.1.v20170714-0547,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.jobs_3.9.1.v20170714-0547.jar,3.9.1.v20170714-0547,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.net.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.net.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.net.win32.x86_1.1.0.v20160323-1650.jar,1.1.0.v20160323-1650,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.net_1.3.100.v20170516-0820.jar,1.3.100.v20170516-0820,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.resources.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.resources.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.resources.source_3.12.0.v20170417-1558.jar,3.12.0.v20170417-1558,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.resources.win32.x86_3.5.200.v20170516-0925.jar,3.5.200.v20170516-0925,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.resources_3.12.0.v20170417-1558.jar,3.12.0.v20170417-1558,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.runtime.source_3.13.0.v20170207-1030.jar,3.13.0.v20170207-1030,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.runtime_3.13.0.v20170207-1030.jar,3.13.0.v20170207-1030,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.tests.harness_3.11.100.v20170207-1037.jar,3.11.100.v20170207-1037,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.core.variables_3.4.0.v20170113-2056.jar,3.4.0.v20170113-2056,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.console.profile.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.console.profile.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.console.profile.source_1.2.0.201701131441.jar,1.2.0.201701131441,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.console.profile_1.2.0.201701131441.jar,1.2.0.201701131441,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.db.generic.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.db.generic.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.db.generic.source_1.2.0.201701131441.jar,1.2.0.201701131441,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.db.generic_1.2.0.201701131441.jar,1.2.0.201701131441,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.oda.consumer.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.oda.consumer.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.oda.consumer.source_3.4.0.201701131441.jar,3.4.0.201701131441,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.oda.consumer_3.4.0.201701131441.jar,3.4.0.201701131441,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.oda.design.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.oda.design.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.oda.design.source_3.5.0.201701131441.jar,3.5.0.201701131441,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.oda.design.ui.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.oda.design.ui.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.oda.design.ui.source_3.4.0.201701131441.jar,3.4.0.201701131441,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.oda.design.ui_3.4.0.201701131441.jar,3.4.0.201701131441,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.oda.design_3.5.0.201701131441.jar,3.5.0.201701131441,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.oda.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.oda.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.oda.profile.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.oda.profile.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.oda.profile.source_3.4.0.201701131441.jar,3.4.0.201701131441,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.oda.profile_3.4.0.201701131441.jar,3.4.0.201701131441,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.oda.source_3.6.0.201701131441.jar,3.6.0.201701131441,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.oda_3.6.0.201701131441.jar,3.6.0.201701131441,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.source_1.14.0.201701131441.jar,1.14.0.201701131441,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.sqm.core.nl_de_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.sqm.core.nl_fr_4.5.0.v20170819095801.jar,4.5.0.v20170819095801,,EclipseFoundation,,EPL-1.0,,
JAVA,org.eclipse.datatools.connectivity.sqm.core.source_1.4.0.201701131441.jar,1.4.0.201701131441,,EclipseFoundation,,EPL-1.0,,
